                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.9777,                 1.4804,                 1.6319,                0.65241,                0.58746,                0.62394,                0.30808,                 1.9329,                 1.4147,                 1.5817,              0.0085398,              0.0085398,              0.0085398
                     62,                 2.0036,                 1.4936,                 1.6383,                0.64094,                0.57242,                0.63258,                0.30735,                 1.9492,                 1.4189,                 1.5755,               0.008515,               0.008515,               0.008515
                     63,                 1.9855,                 1.4826,                 1.6298,                0.65246,                0.59328,                0.63685,                0.30593,                 1.9298,                 1.3771,                 1.5892,              0.0084903,              0.0084903,              0.0084903
                     64,                 2.0114,                 1.5114,                 1.6347,                0.67647,                0.56895,                0.63096,                0.30203,                 1.9347,                 1.4509,                 1.5625,              0.0084655,              0.0084655,              0.0084655
                     65,                 1.9897,                 1.4897,                 1.6171,                0.64568,                0.60601,                0.64515,                0.30932,                 1.9341,                 1.3736,                  1.585,              0.0084408,              0.0084408,              0.0084408
                     66,                 1.9533,                 1.4468,                 1.6089,                0.69296,                0.60204,                0.64363,                0.30638,                 1.9221,                 1.3495,                  1.563,               0.008416,               0.008416,               0.008416
                     67,                 1.9737,                 1.4708,                 1.6185,                0.68272,                0.60574,                0.66098,                0.32038,                 1.9343,                  1.336,                 1.5588,              0.0083913,              0.0083913,              0.0083913
                     68,                 1.9538,                 1.4274,                 1.6017,                0.68681,                0.61474,                 0.6607,                0.32425,                 1.8789,                 1.3174,                 1.5386,              0.0083665,              0.0083665,              0.0083665
                     69,                 1.9839,                 1.4579,                    1.6,                0.71285,                0.63898,                0.68783,                0.33021,                 1.8869,                 1.3028,                  1.541,              0.0083418,              0.0083418,              0.0083418
                     70,                 1.9517,                 1.4535,                 1.5999,                0.74549,                0.61695,                0.68818,                0.34134,                 1.8449,                 1.3167,                 1.5199,               0.008317,               0.008317,               0.008317
                     71,                 1.9356,                 1.4293,                 1.5849,                0.68544,                0.64024,                0.67667,                0.33228,                 1.8797,                  1.317,                 1.5527,              0.0082922,              0.0082922,              0.0082922
                     72,                 1.9345,                 1.4007,                 1.5757,                0.70772,                0.61738,                0.68018,                0.33601,                 1.8615,                 1.2984,                 1.5198,              0.0082675,              0.0082675,              0.0082675
                     73,                 1.9218,                 1.4048,                 1.5713,                0.70919,                0.61479,                0.68784,                0.34041,                 1.8586,                 1.3185,                 1.5159,              0.0082428,              0.0082428,              0.0082428
                     74,                 1.9272,                 1.3999,                 1.5728,                0.72322,                0.62256,                0.69114,                0.33975,                 1.8613,                 1.2614,                 1.5203,               0.008218,               0.008218,               0.008218
                     75,                  1.909,                  1.378,                 1.5711,                 0.7176,                0.62102,                0.68359,                0.34134,                 1.8511,                 1.2699,                 1.5205,              0.0081932,              0.0081932,              0.0081932
                     76,                 1.9224,                 1.3814,                 1.5803,                0.71043,                0.65411,                0.70618,                0.35287,                 1.8344,                 1.2459,                 1.4836,              0.0081685,              0.0081685,              0.0081685
                     77,                 1.9267,                 1.3846,                 1.5777,                0.71387,                0.63903,                0.69747,                0.33998,                 1.8469,                   1.27,                 1.5103,              0.0081437,              0.0081437,              0.0081437
                     78,                 1.8923,                  1.373,                 1.5622,                0.74891,                0.62895,                0.70475,                0.34818,                 1.8235,                 1.2487,                 1.4921,               0.008119,               0.008119,               0.008119
                     79,                 1.8998,                 1.3545,                 1.5463,                0.73522,                0.63787,                0.70018,                0.35128,                 1.8266,                 1.2374,                 1.4914,              0.0080942,              0.0080942,              0.0080942
                     80,                 1.8877,                 1.3376,                 1.5542,                 0.7663,                0.62154,                0.70693,                0.36086,                 1.8241,                 1.2119,                 1.4824,              0.0080695,              0.0080695,              0.0080695
                     81,                 1.8717,                  1.352,                 1.5445,                0.75835,                0.64615,                0.72503,                0.36128,                 1.8037,                 1.2088,                 1.4925,              0.0080447,              0.0080447,              0.0080447
                     82,                 1.8488,                 1.3221,                  1.526,                0.71398,                0.64516,                0.70125,                0.35821,                 1.7947,                 1.2427,                 1.4847,                0.00802,                0.00802,                0.00802
                     83,                 1.8526,                 1.3148,                  1.532,                 0.7661,                0.65421,                0.72953,                0.37175,                 1.7761,                 1.1834,                 1.4585,              0.0079953,              0.0079953,              0.0079953
